 	TP9	AF7	AF8	TP10	
-1000.00000	5.40453	-7.51853	3.31320	4.38324
-996.09375	5.40625	-9.53358	3.97509	6.31012
-992.18750	1.78155	-11.14572	3.69485	1.77317
-988.28125	2.18621	-10.34030	3.24653	0.58033
-984.37500	0.97911	-10.34074	2.55832	0.43162
-980.46875	1.78668	-7.92357	0.13342	-2.76925
-976.56250	6.22065	-6.31231	0.41321	-5.69855
-972.65625	-1.03040	-9.53622	2.08020	-1.90640
-968.75000	-6.66971	-10.74538	2.77447	-0.34673
-964.84375	-1.02692	-9.53705	4.92960	-0.00578
-960.93750	0.58656	-9.13451	5.00394	1.75530
-957.03125	-3.44088	-9.94078	6.12186	-0.36924
-953.12500	-4.24490	-12.35883	6.52012	-2.34537
-949.21875	-5.85488	-13.16509	3.51535	-0.46735
-945.31250	-10.68826	-11.55379	1.24928	0.74989
-941.40625	-9.47773	-9.13658	0.59778	-0.58044
-937.50000	-11.49063	-6.71938	0.54971	-2.28351
-933.59375	-7.05665	-5.51097	-1.92366	-6.39394
-929.68750	-0.20514	-5.91429	-2.99108	-6.62983
-925.78125	3.82590	-6.31764	-1.22885	-6.16570
-921.87500	2.61881	-5.51215	2.22558	-6.95852
-917.96875	-3.42346	-2.69207	1.02140	-2.57983
-914.06250	-7.45111	-4.30420	1.32731	6.90008
-910.15625	-3.42018	-7.52802	5.41757	18.23758
-906.25000	7.46057	-3.09613	0.71996	17.92976
-902.34375	-4.62578	0.93277	-2.20081	-4.08413
-898.43750	-13.08567	1.73827	-0.12029	-19.79553
-894.53125	-9.86052	4.15544	-2.66524	-19.27631
-890.62500	-11.87351	4.96088	-5.90946	-17.73050
-886.71875	-9.85717	3.75171	-6.19952	-22.85904
-882.81250	-10.25831	5.36300	-4.62293	-26.20690
-878.90625	-10.25651	5.76557	-4.08555	-23.71242
-875.00000	-8.64301	1.73589	-4.63471	-25.69213
-871.09375	-22.34087	0.52668	-8.36312	-26.69259
-867.18750	-25.96546	1.73508	-9.89783	-27.39422
-863.28125	-13.06996	-0.28001	-8.66706	-29.00521
-859.37500	-5.41247	-3.10088	-8.45830	-21.98876
-855.46875	-2.18723	-3.10128	-5.79102	-16.78037
-851.56250	-2.99131	-3.10165	-5.97214	-19.92868
-847.65625	-1.78072	-1.49026	-6.74725	-20.65534
-843.75000	1.84744	0.12105	-5.06558	-20.13525
-839.84375	-0.97127	-0.28228	-5.18115	-17.85049
-835.93750	-4.99877	0.52327	-5.32940	-16.31514
-832.03125	-2.98235	2.13461	-5.58571	-15.56897
-828.12500	4.67501	2.13427	-4.80481	-11.10182
-824.21875	2.66208	1.32808	-3.08545	-11.28251
-820.31250	-6.60359	-1.08988	-2.71698	-10.49447
-816.40625	-9.01951	-3.10488	-1.23659	-7.37499
-812.50000	-2.16801	-3.50812	0.04920	-2.33033
-808.59375	-1.36048	0.11789	-0.84536	-2.76086
-804.68750	-6.19392	-0.68830	1.30357	-3.25310
-800.78125	-6.99806	-5.52381	0.94786	-5.56447
-796.87500	-18.68129	-5.92712	-2.78136	-8.09395
-792.96875	-8.60633	-4.71869	-0.75224	-7.61105
-789.06250	-6.18700	-3.51026	-1.71749	-16.17956
-785.15625	-28.74934	-3.10770	-3.58286	-18.20754
-781.25000	-24.31537	-1.49626	-1.44018	-10.31504
-777.34375	-16.65791	-0.69073	-2.30946	-10.41498
