 	TP9	AF7	AF8	TP10	
-1000.00000	-55.87772	-12.48244	21.90405	-69.49150
-996.09375	-47.81906	-13.69105	19.94783	-61.93523
-992.18750	-35.73111	-8.04997	15.51436	-50.41824
-988.28125	-20.41971	0.00874	11.55764	-39.14972
-984.37500	-15.18168	-4.82623	6.90440	-30.38901
-980.46875	-6.31720	-8.45243	4.94023	-9.75571
-976.56250	2.54718	-4.02012	3.04948	2.62421
-972.65625	7.78529	-1.60237	0.26239	16.02536
-968.75000	18.66448	-1.60223	-2.93058	28.42643
-964.84375	24.70849	0.00961	-2.81163	28.40171
-960.93750	30.75246	1.21854	-6.38793	33.04739
-957.03125	29.94666	4.03918	-9.42472	35.36235
-953.12500	29.14089	8.06868	-10.15448	40.58099
-949.21875	40.42291	8.87466	-13.78440	40.80218
-945.31250	46.06382	9.68064	-14.53689	44.06297
-941.40625	53.31647	9.68078	-15.30287	49.64813
-937.50000	60.16628	7.66626	-17.07209	52.39392
-933.59375	59.36039	5.65173	-15.73746	59.10928
-929.68750	69.03062	8.06944	-15.76620	60.03087
-925.78125	75.88041	12.50172	-15.37665	61.32084
-921.87500	69.83642	10.89011	-14.55070	66.23508
-917.96875	66.21001	9.68141	-17.07232	71.44561
-914.06250	68.62762	12.09911	-17.69658	71.20805
-910.15625	71.85107	12.90506	-17.74120	67.17805
-906.25000	65.40416	10.08470	-19.83573	66.47818
-902.34375	55.33093	8.47307	-17.02399	69.51118
-898.43750	56.94263	7.66736	-14.66351	63.90772
-894.53125	59.76310	8.07051	-14.01843	57.53683
-890.62500	53.31618	10.08536	-12.86052	53.78440
-886.71875	44.45177	10.89135	-12.19924	50.67171
-882.81250	40.82552	5.25043	-11.84256	47.38636
-878.90625	38.00502	2.02713	-13.47196	41.05864
-875.00000	33.97576	4.84782	-12.35990	39.04641
-871.09375	34.78166	6.86263	-12.40709	44.83304
-867.18750	30.34956	8.87743	-12.21034	42.91418
-863.28125	30.75254	8.47462	-13.10760	38.54131
-859.37500	34.37900	6.05724	-14.30287	38.75721
-855.46875	36.79659	6.46029	-10.70705	42.32998
-851.56250	42.84066	6.05756	-8.32329	45.56464
-847.65625	41.22892	6.46062	-6.16900	44.01445
-843.75000	35.58797	9.28125	-2.68586	45.79687
-839.84375	36.79679	8.07262	-1.44134	46.12216
-835.93750	38.00563	3.64051	-4.22556	41.19586
-832.03125	34.37932	4.04356	-5.04234	37.84898
-828.12500	32.76762	6.46133	-2.53657	38.26022
-824.21875	31.96179	5.65564	-2.73734	35.70904
-820.31250	36.79694	0.41769	-3.89782	32.52771
-816.40625	39.61760	0.01492	-4.60138	31.20968
-812.50000	34.37959	4.85030	-4.58046	32.16303
-808.59375	38.40889	6.86508	-4.53688	31.69754
-804.68750	35.18547	6.05936	-5.20243	23.58962
-800.78125	31.96206	6.86532	-3.53945	16.10359
-796.87500	31.55911	8.07424	-2.56751	18.81645
-792.96875	34.37963	5.25381	-3.31239	22.46369
-789.06250	20.67990	3.23928	-3.70853	18.28485
-785.15625	5.77135	1.22475	-4.03605	21.92977
-781.25000	5.36838	4.44833	-3.58878	22.63494
-777.34375	2.54776	6.06025	-4.16831	13.68425
-773.43750	6.97996	3.64282	-3.25403	17.61625
-769.53125	9.80036	2.83711	-3.27549	18.17143
-765.62500	17.05301	1.62846	-3.26668	19.85179
-761.71875	22.69401	-0.38607	0.38741	19.48302
-757.81250	17.45590	0.41990	-0.53973	13.79657
-753.90625	20.67936	3.24053	-4.00372	11.17433
-750.00000	16.65004	2.83776	-3.64128	11.61641
-746.09375	5.36798	0.82322	-0.87860	6.07517
