 	TP9	AF7	AF8	TP10	
-1000.00000	-0.65258	-0.13771	-1.12402	-5.26934
-996.09375	-1.21701	-2.99364	-0.11862	-6.50971
-992.18750	-5.60727	-4.66717	-3.04872	-3.27227
-988.28125	-12.53095	-1.32138	-4.39966	-3.22416
-984.37500	-15.30400	-3.06303	-5.59485	-5.48455
-980.46875	-10.63525	-3.40716	-7.58991	-7.58284
-976.56250	-14.56204	-1.76012	-5.30436	-7.00050
-972.65625	-20.64281	-3.00664	-3.39853	-6.66586
-968.75000	-9.75182	-5.35631	-3.20865	-6.88408
-964.84375	-9.56779	-4.74119	-3.64652	-8.56737
-960.93750	-12.95135	-2.25135	-3.18586	-14.71417
-957.03125	-9.75784	-0.93739	-2.84077	-15.93079
-953.12500	-11.90477	0.67014	-2.13197	-10.46508
-949.21875	-8.60133	1.89957	-1.60534	-4.12138
-945.31250	1.79733	3.65796	-2.90563	-4.81431
-941.40625	1.66422	2.52462	0.40368	-5.31087
-937.50000	5.54053	3.10038	2.83887	-1.46773
-933.59375	10.13339	5.15317	1.15279	3.46574
-929.68750	9.85943	4.32893	0.41038	5.46835
-925.78125	11.93962	2.39231	-0.14734	5.36913
-921.87500	11.85404	5.28097	1.56789	6.11868
-917.96875	7.56075	6.72635	3.67522	8.18456
-914.06250	13.64298	5.60596	2.82800	7.73097
-910.15625	17.42692	5.15460	2.83851	2.54612
-906.25000	10.78422	5.56507	4.22691	-2.59817
-902.34375	14.79459	5.21282	5.14290	-5.41020
-898.43750	13.22506	2.28456	5.30863	-3.49356
-894.53125	9.50510	2.83288	4.10105	1.93152
-890.62500	8.46167	2.76417	3.66426	6.85776
-886.71875	6.38822	3.50697	3.77133	-2.12510
-882.81250	7.66263	4.73910	2.66813	-6.05519
-878.90625	9.23649	3.07181	1.29164	-5.87999
-875.00000	9.00443	0.45911	0.94118	-8.69167
-871.09375	7.54490	-1.23142	2.08117	-8.99380
-867.18750	8.42151	-1.36381	3.32226	-5.30111
-863.28125	2.54374	-0.97422	2.20368	-2.26669
-859.37500	4.05573	-0.58223	0.89157	-2.19886
-855.46875	6.50193	-1.11358	1.00298	-3.58586
-851.56250	7.02300	-1.59501	0.50661	-2.29490
-847.65625	6.81022	-2.59978	-1.95420	-0.44240
-843.75000	4.67308	-0.24067	-1.89022	-2.10698
-839.84375	5.33690	2.20202	-1.12976	-0.10719
-835.93750	3.20798	-0.27456	-0.95319	-2.49193
-832.03125	1.25753	-4.77465	-1.06067	-8.50034
-828.12500	-1.26628	-5.43875	-2.38729	-10.91959
-824.21875	-0.05409	-4.34108	-2.35953	-6.78831
-820.31250	0.99086	-2.27451	-0.34018	0.39339
-816.40625	-1.27852	-3.87464	-1.70530	0.23353
-812.50000	-0.48131	-5.53339	-1.81568	-6.25138
-808.59375	-4.12259	-4.64237	-0.79680	-7.72160
-804.68750	-2.37310	-4.81242	-2.42645	-3.01737
-800.78125	0.28281	-5.54955	-2.38047	-1.50528
-796.87500	-6.15076	-7.07934	-2.86628	-6.68959
-792.96875	-3.83197	-8.30462	-3.37151	-8.43829
-789.06250	-6.59310	-6.65755	-1.61479	-4.54791
-785.15625	-1.48000	-4.47411	-2.49259	-5.30309
-781.25000	4.01661	-5.60749	-4.83259	-8.62633
-777.34375	1.48591	-5.05414	-5.24325	-5.93360
-773.43750	3.69938	-2.61353	-4.92349	-0.55176
-769.53125	4.21715	-1.81427	-4.43790	5.45271
-765.62500	5.04089	-2.92199	-4.16799	3.67781
-761.71875	7.35490	-5.67090	-6.08385	1.18849
-757.81250	9.54405	-5.05230	-6.82205	-0.31831
-753.90625	7.20675	-4.98157	-6.47263	0.89157
-750.00000	7.76011	-7.03586	-5.63955	3.74661
-746.09375	7.92042	-7.40770	-5.43664	1.35856
-742.18750	3.84804	-7.75308	-5.73053	0.13377
-738.28125	-5.34654	-7.47685	-6.39473	-3.54281
-734.37500	-5.39518	-6.94833	-10.43806	-9.74592
-730.46875	-2.00653	-9.42904	-10.86104	-9.26128
-726.56250	-0.90150	-9.06584	-9.11777	-7.83091
-722.65625	-4.08928	-9.03242	-8.60652	-8.57049
-718.75000	-11.35516	-11.92523	-8.79696	-8.35427
-714.84375	-9.52584	-15.36525	-9.56832	-11.50813
-710.93750	-14.20205	-17.45656	-11.23832	-14.22777
-707.03125	-13.77045	-14.34280	-10.77805	-10.59558
-703.12500	-10.01304	-13.53717	-9.87575	-9.61642
-699.21875	-5.25907	-15.17393	-9.59697	-9.51527
-695.31250	-4.77985	-16.53386	-10.71482	-7.61558
-691.40625	-3.43929	-17.01665	-9.99539	-7.52396
-687.50000	-4.09342	-15.98509	-8.40181	-5.72814
-683.59375	-9.49335	-16.02776	-8.32793	-2.60501
-679.68750	-3.57963	-16.01374	-7.18314	-4.60968
-675.78125	1.59171	-15.69332	-10.25242	-11.76522
-671.87500	-1.14442	-14.96010	-11.56531	-9.29338
-667.96875	-2.49337	-14.39531	-9.24095	-2.89968
-664.06250	-2.93587	-14.89106	-9.20018	-2.04513
-660.15625	0.53167	-13.23535	-10.01715	-3.30909
-656.25000	1.53216	-14.85908	-10.19737	-2.19594
-652.34375	3.56463	-15.31711	-8.29354	-0.19176
-648.43750	2.71544	-15.21383	-8.05698	2.72478
-644.53125	3.21072	-15.36359	-8.46175	5.35641
-640.62500	1.83537	-14.89640	-7.62277	7.68098
-636.71875	-5.76268	-16.04657	-6.11876	9.81209
-632.81250	-7.03827	-16.07437	-6.62799	8.90503
-628.90625	-6.19571	-16.82908	-8.07267	8.32496
-625.00000	-12.41176	-17.84725	-8.93171	4.28490
-621.09375	-5.71530	-14.95241	-8.86363	3.77920
-617.18750	0.65953	-14.42162	-8.49360	6.93437
-613.28125	-2.32835	-15.21861	-8.98736	3.09214
-609.37500	-5.45323	-14.00340	-10.89932	-0.20112
-605.46875	-5.08019	-16.29709	-12.62308	-2.03950
-601.56250	-5.60256	-15.82020	-11.32150	-0.91490
-597.65625	-7.00281	-13.20824	-10.87603	-1.15760
-593.75000	-6.47878	-11.54259	-12.95530	0.10206
-589.84375	-4.72628	-12.37808	-15.73108	2.53248
-585.93750	-4.61320	-12.72654	-15.90827	-0.72563
-582.03125	-1.85809	-11.85733	-13.78686	-1.16604
-578.12500	0.26166	-11.60070	-12.05793	1.25122
-574.21875	-5.38403	-12.30004	-14.50393	1.95315
-570.31250	-0.78910	-11.95355	-16.52395	0.81350
-566.40625	2.28493	-9.95505	-15.15951	-2.25197
-562.50000	-0.52811	-9.50962	-16.66152	-0.60408
-558.59375	-2.52901	-8.79343	-16.47229	2.47610
-554.68750	0.55557	-8.62795	-13.63452	2.60513
-550.78125	6.36010	-8.70122	-14.89009	-0.92354
-546.87500	4.73393	-6.77308	-18.03132	-7.82912
-542.96875	5.63740	-10.38747	-17.12395	-7.29110
-539.06250	17.26192	-12.44205	-14.04629	9.36605
-535.15625	16.98289	-10.60078	-11.15460	13.74575
-531.25000	-7.85545	-7.45727	-14.45635	-7.10867
-527.34375	-13.78723	-6.40352	-17.26990	-11.01189
-523.43750	-16.40459	-8.44577	-16.78451	-6.72528
-519.53125	-20.54990	-10.05551	-19.68844	-10.71709
-515.62500	-21.77773	-9.35526	-19.95910	-12.97347
-511.71875	-24.09289	-9.02854	-14.82056	-20.15646
-507.81250	-18.22460	-13.27816	-11.66560	-18.65167
-503.90625	-14.67982	-12.14468	-13.62743	-13.81955
-500.00000	-12.01091	-12.51266	-15.67010	-12.64737
-496.09375	-12.97830	-14.15999	-15.87383	-10.66423
-492.18750	-11.72753	-11.40160	-17.59545	-11.85898
-488.28125	-8.98102	-13.69707	-18.14078	-11.40787
-484.37500	-11.75410	-15.43897	-16.51582	-7.62425
-480.46875	-11.51749	-15.78343	-14.48181	-6.09615
-476.56250	-7.38562	-16.95712	-14.61416	-4.30493
-472.65625	-7.01951	-14.98054	-13.91741	-6.38781
-468.75000	-4.99292	-11.68946	-13.72781	-4.99418
-464.84375	-3.60002	-11.88054	-16.18062	-1.03628
-460.93750	-2.95435	-14.62908	-17.33192	-1.94496
-457.03125	-0.16373	-13.71827	-17.79300	-4.37022
-453.12500	6.15088	-12.91684	-17.08439	-0.91896
-449.21875	5.82791	-12.49353	-14.94639	2.20144
-445.31250	2.92981	-14.36181	-14.23224	2.31445
-441.40625	8.03488	-13.88375	-17.77297	2.62385
-437.50000	8.28483	-13.71124	-18.15862	-2.39732
-433.59375	6.02788	-13.27034	-17.42739	-3.10473
-429.68750	4.94802	-9.25979	-18.57301	0.91276
-425.78125	2.59607	-9.98790	-16.71335	2.02250
-421.87500	3.71927	-12.74049	-17.81889	-3.27174
-417.96875	5.46995	-10.48950	-18.53233	-6.44378
-414.06250	-5.37080	-10.40133	-17.36521	-7.30013
-410.15625	-3.60142	-11.65880	-18.16075	-6.44091
-406.25000	2.64963	-11.24861	-17.98139	-5.13820
-402.34375	-0.59270	-12.80994	-17.87153	-6.33830
-398.43750	-1.35628	-12.91791	-16.90021	-5.22734
-394.53125	-1.04679	-11.96695	-16.09338	-5.84606
-390.62500	0.73042	-14.45351	-15.32158	-7.36645
-386.71875	-2.14878	-14.51682	-14.81184	-10.30512
-382.81250	-4.50063	-14.49372	-14.70639	-16.65255
-378.90625	-6.95600	-16.16128	-17.69488	-18.89470
-375.00000	-6.78500	-15.95376	-18.04556	-13.24457
-371.09375	-4.61810	-15.62986	-15.69696	-13.54637
-367.18750	0.28788	-15.76252	-14.85908	-12.67418
-363.28125	0.05118	-14.97030	-15.17214	-7.22216
-359.37500	-6.09255	-11.75802	-16.48452	-5.54254
-355.46875	3.60629	-10.67798	-15.16468	-8.13823
-351.56250	6.54508	-12.36843	-13.24376	-8.86185
-347.65625	1.90014	-12.56759	-16.91370	-6.60638
-343.75000	4.19542	-12.62633	-18.05878	-9.88249
-339.84375	5.66520	-13.00437	-14.88111	-8.28552
-335.93750	9.17733	-12.66074	-14.70486	-5.83500
-332.03125	10.45040	-12.32584	-12.79795	-3.78471
-328.12500	6.31491	-13.79601	-11.30443	-2.98035
-324.21875	6.72139	-13.90736	-10.06831	-1.26647
-320.31250	8.57226	-13.45278	-9.66101	-0.12866
-316.40625	10.33228	-13.03843	-12.23521	-3.10882
-312.50000	14.75596	-12.68276	-11.13716	2.49441
-308.59375	20.38228	-13.00076	-12.13325	2.23311
-304.68750	10.84990	-12.76811	-13.76324	-0.31522
-300.78125	11.08829	-11.49079	-12.10583	1.19704
-296.87500	18.75748	-9.79728	-10.98035	0.44517
-292.96875	11.40606	-11.02287	-10.27707	0.71135
-289.06250	7.03331	-9.37602	-11.34114	3.39318
-285.15625	4.49082	-8.80450	-13.02510	-2.19705
-281.25000	7.97290	-10.34108	-11.73906	3.34429
-277.34375	7.05392	-9.38497	-14.16466	5.63421
-273.43750	3.22342	-10.16801	-15.85981	-1.07162
-269.53125	9.38219	-10.98067	-12.15110	-0.30517
-265.62500	16.65285	-8.46227	-13.09033	-4.49744
-261.71875	8.89371	-8.79388	-14.60362	-5.37483
-257.81250	2.62130	-10.99595	-14.53626	-6.07562
-253.90625	6.32813	-11.73135	-13.38139	0.77545
-250.00000	6.47864	-10.96533	-14.16034	0.00436
-246.09375	5.43025	-11.33752	-15.97240	-6.81581
-242.18750	8.61064	-11.68320	-14.65485	-6.42868
-238.28125	1.83365	-11.00431	-14.51352	-7.68753
